date,campaign_id,platform,ad_type,campaign_objective,target_region,target_age_group,target_gender,impressions,clicks,ctr_percent,spend_usd,cpc_usd,cpm_usd,conversions,conversion_rate_percent,roi,likes,shares,comments,engagement_rate_percent,Year,Month,Day,Quarter,Day_of_Week,Total_Engagement,Cost_Per_Conversion,High_ROI,High_Engagement
2024-02-23,CMP1418,Instagram,Story,Engagement,Africa,25-34,Other,7196,106,1.475,67.84,0.64,9.43,7,7.34,0.75,160,23,11,2.696,2024,2,23,1,Friday,194,9.691428571428572,0,0
2023-03-12,CMP1072,YouTube,Search,Sales Conversion,South America,55+,Female,22895,879,3.84,1652.52,1.88,72.18,35,4.03,0.4,843,203,84,4.936,2023,3,12,1,Sunday,1130,47.21485714285714,0,1
2023-06-06,CMP1158,TikTok,Search,Sales Conversion,Oceania,18-24,Male,14964,229,1.534,196.94,0.86,13.16,11,4.98,0.57,342,41,47,2.874,2023,6,6,2,Tuesday,430,17.903636363636362,0,0
2023-10-19,CMP1291,LinkedIn,Video,Engagement,Asia,55+,Male,2047,55,2.695,118.8,2.16,58.04,3,5.86,2.43,40,2,5,2.296,2023,10,19,4,Thursday,47,39.6,1,0
2023-08-30,CMP1241,YouTube,Video,Sales Conversion,Oceania,35-44,Other,12348,353,2.862,370.65,1.05,30.02,3,1.11,2.98,234,13,18,2.146,2023,8,30,3,Wednesday,265,123.55,1,0
2023-02-26,CMP1059,Twitter/X,Image,App Installs,South America,18-24,Other,17359,376,2.171,161.68,0.43,9.31,7,1.89,0.07,470,114,42,3.606,2023,2,26,1,Sunday,626,23.09714285714286,0,0
2024-07-22,CMP1572,Facebook,Banner,Lead Generation,North America,35-44,Female,2057,59,2.884,33.63,0.57,16.35,3,5.2,2.83,121,25,6,7.389,2024,7,22,3,Monday,152,11.21,1,1
2024-11-29,CMP1699,YouTube,Banner,Lead Generation,Oceania,25-34,Other,17665,720,4.081,770.4,1.07,43.61,13,1.86,2.81,513,61,53,3.549,2024,11,29,4,Friday,627,59.26153846153846,1,0
2023-07-31,CMP1213,Instagram,Image,Brand Awareness,Europe,55+,Other,2174,67,3.092,42.88,0.64,19.72,4,6.51,2.82,46,5,5,2.576,2023,7,31,3,Monday,56,10.72,1,0
2024-08-12,CMP1591,YouTube,Image,Lead Generation,North America,45-54,Female,8219,134,1.642,251.92,1.88,30.65,8,6.66,0.72,222,47,29,3.626,2024,8,12,3,Monday,298,31.49,0,0
2024-12-19,CMP1718,YouTube,Carousel,Sales Conversion,Africa,13-17,Male,2882,44,1.543,13.64,0.31,4.73,2,6.25,0.14,144,13,21,6.176,2024,12,19,4,Thursday,178,6.82,0,1
2024-09-09,CMP1619,Google Ads,Story,Brand Awareness,Asia,55+,Other,16801,114,0.684,74.1,0.65,4.41,5,5.16,0.32,709,160,27,5.333,2024,9,9,3,Monday,896,14.819999999999999,0,1
2024-05-08,CMP1495,Twitter/X,Carousel,Engagement,Africa,18-24,Other,10927,287,2.628,533.82,1.86,48.85,22,7.91,1.12,354,64,41,4.201,2024,5,8,2,Wednesday,459,24.264545454545456,0,0
2024-10-27,CMP1669,Facebook,Carousel,Lead Generation,Asia,55+,Other,15733,461,2.935,543.98,1.18,34.58,27,5.99,2.05,423,82,30,3.4,2024,10,27,4,Sunday,535,20.147407407407407,1,0
2023-05-27,CMP1148,Twitter/X,Banner,Sales Conversion,Asia,35-44,Male,14941,643,4.309,353.65,0.55,23.67,19,3.1,2.9,732,77,71,5.89,2023,5,27,2,Saturday,880,18.61315789473684,1,1
2024-09-27,CMP1636,Instagram,Carousel,Sales Conversion,Africa,45-54,Other,4537,162,3.572,171.72,1.06,37.85,12,7.89,0.52,231,29,32,6.436,2024,9,27,3,Friday,292,14.31,0,1
2023-05-11,CMP1133,Facebook,Carousel,Brand Awareness,South America,55+,Female,17312,244,1.41,580.72,2.38,33.54,7,3.19,-0.29,849,161,38,6.054,2023,5,11,2,Thursday,1048,82.96000000000001,0,1
2023-09-21,CMP1263,TikTok,Banner,Brand Awareness,Oceania,18-24,Male,12114,533,4.406,916.76,1.72,75.68,11,2.1,1.27,168,9,23,1.651,2023,9,21,3,Thursday,200,83.34181818181818,0,0
2024-04-12,CMP1467,YouTube,Banner,Engagement,Asia,55+,Female,27984,692,2.474,961.88,1.39,34.37,5,0.75,0.69,1257,305,123,6.021,2024,4,12,2,Friday,1685,192.376,0,1
2024-02-24,CMP1422,TikTok,Carousel,App Installs,Oceania,13-17,Male,17896,326,1.823,609.62,1.87,27.67,14,4.35,2.53,367,74,18,2.565,2024,2,24,1,Saturday,459,43.544285714285714,1,0
2023-06-16,CMP1168,TikTok,Video,Sales Conversion,South America,18-24,Male,4258,71,1.686,94.43,1.33,22.18,1,2.62,1.17,120,23,12,3.64,2023,6,16,2,Friday,155,94.43,0,0
2023-03-14,CMP1075,Facebook,Carousel,Engagement,Europe,25-34,Male,5800,107,1.845,95.23,0.89,16.42,3,3.02,0.81,93,6,3,1.759,2023,3,14,1,Tuesday,102,31.743333333333336,0,0
2023-05-29,CMP1149,Google Ads,Story,Sales Conversion,Europe,45-54,Female,13157,342,2.606,451.44,1.32,34.31,18,5.49,-0.08,707,168,73,7.205,2023,5,29,2,Monday,948,25.08,0,1
2023-12-17,CMP1351,TikTok,Image,Sales Conversion,Africa,45-54,Female,17286,267,1.545,651.48,2.44,37.69,4,1.64,2.86,337,76,43,2.638,2023,12,17,4,Sunday,456,162.87,1,0
2024-07-01,CMP1549,YouTube,Search,Sales Conversion,Europe,25-34,Other,10405,87,0.837,210.54,2.42,20.23,5,6.3,2.16,535,123,35,6.66,2024,7,1,3,Monday,693,42.108,1,1
2023-09-22,CMP1267,Instagram,Image,Brand Awareness,North America,35-44,Other,6766,184,2.724,415.84,2.26,61.46,13,7.57,2.1,185,27,19,3.414,2023,9,22,3,Friday,231,31.987692307692306,1,0
2024-06-18,CMP1536,Facebook,Image,Lead Generation,Africa,35-44,Other,4135,44,1.079,15.4,0.35,3.72,1,3.02,1.98,209,33,17,6.264,2024,6,18,2,Tuesday,259,15.4,1,1
2023-12-10,CMP1347,Facebook,Video,Brand Awareness,Asia,13-17,Female,14373,609,4.24,152.25,0.25,10.59,28,4.65,2.77,206,15,15,1.642,2023,12,10,4,Sunday,236,5.4375,1,0
2023-09-24,CMP1268,Twitter/X,Video,Brand Awareness,Oceania,45-54,Other,8332,233,2.799,121.16,0.52,27.67,14,6.43,0.6,368,25,47,5.281,2023,9,24,3,Sunday,440,8.654285714285715,0,1
2023-12-29,CMP1364,TikTok,Story,App Installs,Africa,13-17,Other,17646,196,1.111,135.24,0.69,7.66,4,2.54,1.79,207,49,13,1.524,2023,12,29,4,Friday,269,33.81,1,0
2023-12-08,CMP1343,Facebook,Story,Engagement,Africa,45-54,Male,9260,313,3.388,482.02,1.54,52.05,19,6.37,1.3,140,30,19,2.041,2023,12,8,4,Friday,189,25.369473684210526,0,0
2023-02-18,CMP1048,Instagram,Banner,App Installs,Europe,35-44,Male,12981,266,2.052,622.44,2.34,47.95,18,6.78,2.99,144,10,14,1.294,2023,2,18,1,Saturday,168,34.580000000000005,1,0
2024-06-16,CMP1534,TikTok,Banner,App Installs,Oceania,13-17,Other,16043,562,3.506,376.54,0.67,23.47,24,4.29,2.02,437,98,62,3.721,2024,6,16,2,Sunday,597,15.689166666666667,1,0
2023-08-31,CMP1243,Instagram,Carousel,App Installs,North America,45-54,Other,17481,176,1.012,256.96,1.46,14.7,1,0.85,1.0,523,46,34,3.449,2023,8,31,3,Thursday,603,256.96,0,0
2023-01-15,CMP1016,Google Ads,Story,App Installs,North America,13-17,Other,9295,211,2.273,139.26,0.66,14.98,6,3.2,-0.07,447,58,54,6.014,2023,1,15,1,Sunday,559,23.209999999999997,0,1
2023-10-23,CMP1299,Twitter/X,Video,Brand Awareness,South America,45-54,Male,6974,210,3.018,39.9,0.19,5.72,11,5.67,1.34,99,13,4,1.663,2023,10,23,4,Monday,116,3.627272727272727,0,0
2024-05-20,CMP1507,LinkedIn,Carousel,Brand Awareness,Oceania,18-24,Male,19641,376,1.917,932.48,2.48,47.48,28,7.51,2.89,661,54,35,3.819,2024,5,20,2,Monday,750,33.30285714285714,1,0
2023-10-14,CMP1289,TikTok,Video,Engagement,Oceania,25-34,Male,18983,692,3.647,539.76,0.78,28.43,52,7.57,2.95,689,111,66,4.562,2023,10,14,4,Saturday,866,10.379999999999999,1,1
2023-09-25,CMP1268,Google Ads,Video,Brand Awareness,South America,35-44,Female,2334,91,3.92,200.2,2.2,85.78,4,5.28,1.75,121,18,16,6.641,2023,9,25,3,Monday,155,50.05,1,1
2023-04-29,CMP1118,Facebook,Video,Engagement,Oceania,45-54,Male,5982,264,4.422,108.24,0.41,18.09,16,6.13,2.02,302,35,42,6.336,2023,4,29,2,Saturday,379,6.765,1,1
2023-01-30,CMP1030,Facebook,Image,Brand Awareness,Africa,45-54,Female,2480,59,2.385,135.7,2.3,54.72,2,4.79,0.3,58,5,3,2.661,2023,1,30,1,Monday,66,67.85,0,0
2024-06-07,CMP1524,Facebook,Carousel,Engagement,Oceania,45-54,Other,17930,562,3.138,1337.56,2.38,74.6,39,6.96,2.68,422,64,52,3.001,2024,6,7,2,Friday,538,34.296410256410255,1,0
2024-01-09,CMP1373,YouTube,Image,Sales Conversion,Asia,45-54,Male,9141,322,3.527,318.78,0.99,34.87,21,6.76,0.39,273,14,18,3.337,2024,1,9,1,Tuesday,305,15.179999999999998,0,0
2023-10-31,CMP1305,YouTube,Carousel,Sales Conversion,North America,55+,Female,18910,745,3.941,499.15,0.67,26.4,47,6.35,0.91,783,172,47,5.299,2023,10,31,4,Tuesday,1002,10.620212765957445,0,1
2023-12-28,CMP1361,YouTube,Video,App Installs,Africa,45-54,Male,7640,271,3.56,444.44,1.64,58.17,16,6.05,0.43,173,26,21,2.88,2023,12,28,4,Thursday,220,27.7775,0,0
2023-06-14,CMP1165,Instagram,Search,Brand Awareness,Europe,45-54,Female,3873,118,3.058,256.06,2.17,66.11,0,0.52,0.33,81,19,3,2.659,2023,6,14,2,Wednesday,103,0.0,0,0
2024-07-02,CMP1551,LinkedIn,Banner,Engagement,Asia,25-34,Other,2561,46,1.804,89.7,1.95,35.03,0,1.08,0.6,58,9,5,2.811,2024,7,2,3,Tuesday,72,0.0,0,0
2023-01-08,CMP1007,YouTube,Image,App Installs,Europe,55+,Male,3946,198,5.042,245.52,1.24,62.22,14,7.09,-0.28,201,19,27,6.26,2023,1,8,1,Sunday,247,17.537142857142857,0,1
2023-08-21,CMP1232,Facebook,Search,App Installs,Africa,13-17,Other,11499,497,4.323,815.08,1.64,70.88,16,3.34,0.42,229,50,34,2.722,2023,8,21,3,Monday,313,50.9425,0,0
2023-06-26,CMP1180,Google Ads,Image,Lead Generation,Asia,25-34,Other,18659,553,2.967,248.85,0.45,13.34,35,6.34,0.77,312,49,10,1.988,2023,6,26,2,Monday,371,7.109999999999999,0,0
2023-06-30,CMP1183,YouTube,Search,Lead Generation,Africa,18-24,Male,4126,45,1.104,9.0,0.2,2.18,1,4.05,2.24,219,46,17,6.835,2023,6,30,2,Friday,282,9.0,1,1
2023-11-19,CMP1324,Facebook,Image,App Installs,South America,45-54,Female,20724,729,3.518,1465.29,2.01,70.7,41,5.72,1.6,573,134,52,3.662,2023,11,19,4,Sunday,759,35.738780487804874,1,0
2024-09-03,CMP1614,YouTube,Search,Sales Conversion,Asia,45-54,Female,25939,228,0.882,45.6,0.2,1.76,9,4.38,0.02,376,40,22,1.689,2024,9,3,3,Tuesday,438,5.066666666666666,0,0
2024-05-10,CMP1495,TikTok,Story,Engagement,Asia,45-54,Other,24420,770,3.155,238.7,0.31,9.77,52,6.76,0.5,288,44,30,1.482,2024,5,10,2,Friday,362,4.5903846153846155,0,0
2023-05-22,CMP1141,Google Ads,Search,Brand Awareness,Oceania,13-17,Female,3674,32,0.893,44.48,1.39,12.11,2,6.48,2.9,46,7,5,1.579,2023,5,22,2,Monday,58,22.24,1,0
2023-09-27,CMP1269,Twitter/X,Image,Brand Awareness,Oceania,55+,Male,6903,132,1.925,64.68,0.49,9.37,8,6.44,0.12,205,27,22,3.68,2023,9,27,3,Wednesday,254,8.085,0,0
2023-09-06,CMP1248,YouTube,Video,App Installs,North America,25-34,Other,12285,441,3.596,604.17,1.37,49.18,12,2.89,1.47,337,28,32,3.232,2023,9,6,3,Wednesday,397,50.3475,1,0
2023-11-07,CMP1311,YouTube,Story,Brand Awareness,Africa,45-54,Other,10739,186,1.736,156.24,0.84,14.55,4,2.66,2.92,510,105,32,6.025,2023,11,7,4,Tuesday,647,39.06,1,1
2023-07-07,CMP1187,Google Ads,Search,Engagement,South America,55+,Male,8306,132,1.597,79.2,0.6,9.54,6,5.25,1.34,215,51,14,3.371,2023,7,7,3,Friday,280,13.200000000000001,0,0
2023-06-10,CMP1164,Instagram,Search,Engagement,Europe,13-17,Other,6285,250,3.988,280.0,1.12,44.55,18,7.45,0.97,92,10,8,1.75,2023,6,10,2,Saturday,110,15.555555555555555,0,0
2023-05-15,CMP1135,Twitter/X,Search,App Installs,Europe,13-17,Male,3719,165,4.458,328.35,1.99,88.29,8,5.4,1.13,58,11,8,2.07,2023,5,15,2,Monday,77,41.04375,0,0
2024-03-21,CMP1448,TikTok,Carousel,Brand Awareness,South America,25-34,Female,11515,482,4.194,641.06,1.33,55.67,34,7.13,0.68,243,32,8,2.458,2024,3,21,1,Thursday,283,18.85470588235294,0,0
2023-07-09,CMP1189,Google Ads,Image,Engagement,Africa,13-17,Female,10750,294,2.738,155.82,0.53,14.49,4,1.68,2.83,381,33,33,4.158,2023,7,9,3,Sunday,447,38.955,1,0
2023-04-15,CMP1105,LinkedIn,Banner,App Installs,South America,25-34,Other,21187,467,2.206,350.25,0.75,16.53,7,1.68,1.99,310,73,40,1.997,2023,4,15,2,Saturday,423,50.035714285714285,1,0
2024-02-13,CMP1408,Instagram,Video,App Installs,Europe,35-44,Male,16829,473,2.816,1135.2,2.4,67.45,16,3.45,1.75,872,131,49,6.251,2024,2,13,1,Tuesday,1052,70.95,1,1
2023-08-27,CMP1238,Instagram,Video,Lead Generation,Europe,18-24,Female,19572,951,4.86,874.92,0.92,44.7,17,1.89,2.93,254,26,30,1.584,2023,8,27,3,Sunday,310,51.46588235294117,1,0
2024-06-17,CMP1536,Instagram,Story,Engagement,South America,25-34,Male,7434,82,1.105,86.92,1.06,11.69,0,1.07,1.38,291,27,34,4.735,2024,6,17,2,Monday,352,0.0,1,1
2024-01-23,CMP1391,LinkedIn,Image,Brand Awareness,South America,45-54,Other,23810,1086,4.564,380.1,0.35,15.96,60,5.58,1.53,314,31,18,1.525,2024,1,23,1,Tuesday,363,6.335,1,0
2024-11-12,CMP1683,TikTok,Carousel,Brand Awareness,Europe,13-17,Female,14747,551,3.739,231.42,0.42,15.69,10,1.87,-0.07,186,14,12,1.438,2024,11,12,4,Tuesday,212,23.142,0,0
2024-07-18,CMP1567,Instagram,Carousel,Brand Awareness,Africa,25-34,Female,20910,695,3.326,1431.7,2.06,68.47,35,5.06,0.5,565,60,41,3.185,2024,7,18,3,Thursday,666,40.90571428571429,0,0
2023-02-25,CMP1058,TikTok,Search,Lead Generation,Oceania,18-24,Male,8672,290,3.345,49.3,0.17,5.68,21,7.46,-0.08,245,31,7,3.263,2023,2,25,1,Saturday,283,2.3476190476190473,0,0
2023-10-09,CMP1283,Twitter/X,Image,Engagement,Asia,35-44,Female,7654,284,3.716,590.72,2.08,77.18,5,1.89,-0.2,138,19,12,2.208,2023,10,9,4,Monday,169,118.144,0,0
2023-11-11,CMP1317,YouTube,Search,App Installs,South America,45-54,Male,6103,180,2.955,343.8,1.91,56.33,12,7.11,2.38,123,11,10,2.359,2023,11,11,4,Saturday,144,28.650000000000002,1,0
2023-03-31,CMP1092,Google Ads,Carousel,Sales Conversion,South America,13-17,Female,5990,96,1.617,210.24,2.19,35.1,0,0.64,0.12,208,29,23,4.341,2023,3,31,1,Friday,260,0.0,0,0
2024-07-16,CMP1562,Facebook,Story,App Installs,Europe,18-24,Other,10640,456,4.292,1016.88,2.23,95.57,14,3.18,0.7,466,110,17,5.573,2024,7,16,3,Tuesday,593,72.63428571428571,0,1
2023-10-05,CMP1278,Instagram,Video,Sales Conversion,Europe,55+,Other,13721,110,0.808,139.7,1.27,10.18,3,2.89,2.43,587,118,46,5.473,2023,10,5,4,Thursday,751,46.56666666666666,1,1
2024-12-04,CMP1704,LinkedIn,Search,Lead Generation,South America,35-44,Female,11365,497,4.376,238.56,0.48,20.99,11,2.26,0.86,220,43,27,2.552,2024,12,4,4,Wednesday,290,21.687272727272727,0,0
2024-09-01,CMP1609,TikTok,Banner,Sales Conversion,North America,45-54,Female,25344,809,3.196,687.65,0.85,27.13,27,3.46,0.65,1484,206,117,7.13,2024,9,1,3,Sunday,1807,25.46851851851852,0,1
2024-04-27,CMP1482,YouTube,Search,Brand Awareness,North America,55+,Other,8481,82,0.968,107.42,1.31,12.67,1,1.46,1.92,179,11,11,2.37,2024,4,27,2,Saturday,201,107.42,1,0
2023-12-21,CMP1357,Google Ads,Carousel,Sales Conversion,Oceania,13-17,Other,13976,523,3.748,711.28,1.36,50.89,16,3.22,1.36,711,61,85,6.132,2023,12,21,4,Thursday,857,44.455,1,1
2024-11-08,CMP1681,Google Ads,Story,App Installs,Africa,25-34,Female,21614,309,1.43,89.61,0.29,4.15,21,6.93,2.68,1069,112,46,5.677,2024,11,8,4,Friday,1227,4.267142857142857,1,1
2023-07-18,CMP1199,TikTok,Video,App Installs,Oceania,35-44,Male,14320,214,1.498,325.28,1.52,22.72,11,5.57,1.79,399,59,42,3.492,2023,7,18,3,Tuesday,500,29.570909090909087,1,0
2023-11-08,CMP1312,LinkedIn,Banner,Engagement,Europe,18-24,Female,3542,176,4.997,411.84,2.34,116.27,9,5.18,2.54,92,5,12,3.077,2023,11,8,4,Wednesday,109,45.76,1,0
2024-02-24,CMP1423,LinkedIn,Carousel,Sales Conversion,Asia,35-44,Female,8734,324,3.716,162.0,0.5,18.55,14,4.38,0.66,139,17,12,1.924,2024,2,24,1,Saturday,168,11.571428571428571,0,0
2024-10-09,CMP1647,Google Ads,Carousel,App Installs,Oceania,55+,Female,16616,294,1.774,182.28,0.62,10.97,16,5.46,0.65,374,79,32,2.919,2024,10,9,4,Wednesday,485,11.3925,0,0
2023-10-09,CMP1285,LinkedIn,Search,Engagement,South America,45-54,Male,6796,221,3.256,483.99,2.19,71.22,5,2.33,2.08,205,22,21,3.649,2023,10,9,4,Monday,248,96.798,1,0
2024-08-06,CMP1586,TikTok,Story,App Installs,South America,25-34,Male,33945,1399,4.124,3413.56,2.44,100.56,110,7.92,1.64,852,187,31,3.152,2024,8,6,3,Tuesday,1070,31.032363636363637,1,0
2024-12-13,CMP1712,Google Ads,Search,App Installs,Europe,13-17,Female,15176,257,1.695,336.67,1.31,22.18,9,3.72,2.39,800,177,27,6.616,2024,12,13,4,Friday,1004,37.40777777777778,1,1
2023-04-18,CMP1109,Google Ads,Story,Sales Conversion,Africa,18-24,Other,9357,316,3.383,249.64,0.79,26.68,21,6.91,1.29,383,25,34,4.724,2023,4,18,2,Tuesday,442,11.887619047619047,0,1
2024-12-10,CMP1712,Google Ads,Search,Engagement,Europe,45-54,Male,7998,270,3.384,286.2,1.06,35.78,3,1.28,2.48,105,24,12,1.763,2024,12,10,4,Tuesday,141,95.39999999999999,1,0
2023-02-27,CMP1057,Instagram,Video,Engagement,Europe,13-17,Male,2201,59,2.712,136.88,2.32,62.19,0,1.34,0.01,58,7,3,3.09,2023,2,27,1,Monday,68,0.0,0,0
2024-08-28,CMP1605,Twitter/X,Image,Brand Awareness,South America,35-44,Male,13164,347,2.641,659.3,1.9,50.08,23,6.66,2.1,186,20,13,1.664,2024,8,28,3,Wednesday,219,28.665217391304346,1,0
2024-11-05,CMP1674,Facebook,Image,Brand Awareness,South America,18-24,Male,8562,151,1.765,81.54,0.54,9.52,7,4.8,1.72,366,76,48,5.723,2024,11,5,4,Tuesday,490,11.64857142857143,1,1
2023-04-05,CMP1094,Instagram,Story,App Installs,Africa,18-24,Other,5770,173,3.002,192.03,1.11,33.28,9,5.6,2.93,297,53,35,6.672,2023,4,5,2,Wednesday,385,21.336666666666666,1,1
2023-07-31,CMP1214,LinkedIn,Carousel,Brand Awareness,South America,25-34,Other,5460,192,3.523,236.16,1.23,43.25,3,1.96,2.72,165,15,18,3.626,2023,7,31,3,Monday,198,78.72,1,0
2024-06-06,CMP1524,Facebook,Search,App Installs,Asia,45-54,Female,11228,335,2.991,294.8,0.88,26.26,17,5.21,-0.3,639,66,88,7.063,2024,6,6,2,Thursday,793,17.341176470588238,0,1
2023-03-12,CMP1070,LinkedIn,Image,Lead Generation,Oceania,35-44,Male,10300,481,4.678,1144.78,2.38,111.14,36,7.55,0.96,333,33,36,3.903,2023,3,12,1,Sunday,402,31.799444444444443,0,0
2024-10-01,CMP1641,YouTube,Banner,App Installs,Asia,45-54,Other,2470,41,1.674,25.01,0.61,10.13,2,5.36,-0.01,64,4,4,2.915,2024,10,1,4,Tuesday,72,12.505,0,0
2024-10-30,CMP1669,Instagram,Video,Sales Conversion,Asia,45-54,Other,17017,596,3.504,923.8,1.55,54.29,20,3.43,-0.0,764,90,78,5.477,2024,10,30,4,Wednesday,932,46.19,0,1
2024-04-14,CMP1473,Google Ads,Carousel,Engagement,Africa,13-17,Male,3457,147,4.275,88.2,0.6,25.51,2,1.6,1.09,37,2,1,1.157,2024,4,14,2,Sunday,40,44.1,0,0
2024-01-24,CMP1392,Google Ads,Search,Engagement,North America,18-24,Other,13781,312,2.267,517.92,1.66,37.58,11,3.76,0.72,330,65,26,3.055,2024,1,24,1,Wednesday,421,47.08363636363636,0,0
2023-09-13,CMP1258,Instagram,Search,Brand Awareness,North America,45-54,Female,8031,162,2.024,328.86,2.03,40.95,9,5.74,2.74,278,58,38,4.657,2023,9,13,3,Wednesday,374,36.54,1,1
2024-01-30,CMP1395,Google Ads,Banner,App Installs,Asia,35-44,Other,13615,87,0.646,62.64,0.72,4.6,5,5.96,2.25,655,89,32,5.7,2024,1,30,1,Tuesday,776,12.528,1,1
2023-04-07,CMP1096,Instagram,Video,Brand Awareness,Oceania,55+,Female,9627,181,1.885,215.39,1.19,22.37,5,3.15,0.44,405,97,22,5.443,2023,4,7,2,Friday,524,43.077999999999996,0,1
2023-05-30,CMP1152,Google Ads,Video,Engagement,Europe,35-44,Male,12558,486,3.873,879.66,1.81,70.05,4,1.0,1.29,200,36,20,2.039,2023,5,30,2,Tuesday,256,219.915,0,0
2023-05-26,CMP1148,Twitter/X,Banner,Engagement,Oceania,35-44,Female,11812,374,3.171,643.28,1.72,54.46,20,5.37,2.81,539,112,74,6.138,2023,5,26,2,Friday,725,32.164,1,1
2023-01-14,CMP1013,Twitter/X,Image,App Installs,Europe,25-34,Male,11332,106,0.942,72.08,0.68,6.36,2,2.38,2.51,431,66,18,4.545,2023,1,14,1,Saturday,515,36.04,1,1
2024-01-22,CMP1386,Google Ads,Image,App Installs,Europe,35-44,Female,16037,702,4.381,343.98,0.49,21.45,53,7.67,0.33,556,70,39,4.147,2024,1,22,1,Monday,665,6.490188679245283,0,0
2023-01-09,CMP1008,Instagram,Story,Brand Awareness,Oceania,55+,Female,23617,837,3.547,1615.41,1.93,68.4,63,7.64,2.7,1091,218,51,5.759,2023,1,9,1,Monday,1360,25.641428571428573,1,1
2023-03-02,CMP1061,Google Ads,Image,Engagement,Africa,13-17,Female,9160,85,0.931,107.1,1.26,11.69,6,7.66,0.08,524,103,55,7.445,2023,3,2,1,Thursday,682,17.849999999999998,0,1
2024-02-04,CMP1400,LinkedIn,Carousel,Brand Awareness,Europe,35-44,Female,15304,669,4.374,749.28,1.12,48.96,47,7.11,0.01,262,63,25,2.287,2024,2,4,1,Sunday,350,15.942127659574467,0,0
2023-11-09,CMP1313,Instagram,Carousel,Sales Conversion,South America,13-17,Female,20679,716,3.467,1482.12,2.07,71.67,19,2.68,0.57,1211,290,164,8.052,2023,11,9,4,Thursday,1665,78.00631578947367,0,1
2023-01-09,CMP1011,Google Ads,Banner,App Installs,South America,45-54,Male,3713,153,4.138,316.71,2.07,85.3,5,3.89,1.82,134,26,5,4.444,2023,1,9,1,Monday,165,63.342,1,1
2023-03-15,CMP1074,Twitter/X,Video,Engagement,Europe,18-24,Female,14590,144,0.992,328.32,2.28,22.5,1,0.78,0.43,371,64,34,3.215,2023,3,15,1,Wednesday,469,328.32,0,0
2024-06-29,CMP1549,TikTok,Banner,App Installs,Africa,55+,Other,18704,226,1.213,189.84,0.84,10.15,17,7.75,1.02,383,44,33,2.459,2024,6,29,2,Saturday,460,11.167058823529413,0,0
2024-03-29,CMP1456,LinkedIn,Video,Engagement,Asia,35-44,Other,16473,531,3.226,90.27,0.17,5.48,7,1.34,1.27,299,17,35,2.131,2024,3,29,1,Friday,351,12.895714285714286,0,0
2024-12-04,CMP1705,YouTube,Video,Lead Generation,South America,18-24,Male,15930,331,2.08,595.8,1.8,37.4,20,6.21,0.16,667,83,65,5.116,2024,12,4,4,Wednesday,815,29.79,0,1
2024-06-25,CMP1544,Instagram,Search,Engagement,South America,55+,Male,16587,503,3.033,598.57,1.19,36.09,14,2.9,2.98,652,141,54,5.106,2024,6,25,2,Tuesday,847,42.755,1,1
2024-04-09,CMP1465,Twitter/X,Video,Lead Generation,Africa,18-24,Male,2803,62,2.213,97.34,1.57,34.73,2,3.81,0.42,71,7,9,3.104,2024,4,9,2,Tuesday,87,48.67,0,0
2023-05-07,CMP1129,Twitter/X,Carousel,Engagement,Asia,13-17,Male,18567,458,2.468,861.04,1.88,46.37,30,6.75,2.68,716,143,86,5.09,2023,5,7,2,Sunday,945,28.70133333333333,1,1
2023-12-27,CMP1361,TikTok,Story,App Installs,Africa,25-34,Female,4306,183,4.264,254.37,1.39,59.07,13,7.48,1.5,102,18,8,2.973,2023,12,27,4,Wednesday,128,19.56692307692308,1,0
2023-07-27,CMP1209,YouTube,Banner,Brand Awareness,South America,35-44,Male,13691,142,1.042,292.52,2.06,21.37,7,4.94,1.62,649,150,52,6.216,2023,7,27,3,Thursday,851,41.78857142857142,1,1
2023-05-16,CMP1136,LinkedIn,Video,App Installs,Asia,45-54,Other,3855,122,3.17,218.38,1.79,56.65,0,0.76,2.22,44,6,2,1.349,2023,5,16,2,Tuesday,52,0.0,1,0
2024-10-17,CMP1659,Facebook,Video,Sales Conversion,Asia,55+,Female,7129,90,1.269,135.9,1.51,19.06,3,3.9,1.76,368,19,15,5.639,2024,10,17,4,Thursday,402,45.300000000000004,1,1
2023-07-25,CMP1209,Twitter/X,Story,Lead Generation,Oceania,45-54,Female,7662,128,1.675,174.08,1.36,22.72,2,1.6,0.19,309,66,36,5.364,2023,7,25,3,Tuesday,411,87.04,0,1
2023-05-13,CMP1135,YouTube,Image,Brand Awareness,Oceania,18-24,Other,13648,334,2.449,798.26,2.39,58.49,7,2.36,0.51,263,51,19,2.44,2023,5,13,2,Saturday,333,114.03714285714285,0,0
2023-12-23,CMP1357,Twitter/X,Banner,App Installs,South America,55+,Male,12786,482,3.777,173.52,0.36,13.57,28,5.89,2.35,497,115,65,5.295,2023,12,23,4,Saturday,677,6.1971428571428575,1,1
2023-10-23,CMP1298,YouTube,Story,Brand Awareness,South America,45-54,Female,15397,101,0.662,175.74,1.74,11.41,1,1.67,0.05,272,16,16,1.974,2023,10,23,4,Monday,304,175.74,0,0
2023-03-30,CMP1092,Facebook,Story,Sales Conversion,Oceania,25-34,Male,6492,191,2.948,150.89,0.79,23.24,9,4.83,2.78,76,15,8,1.525,2023,3,30,1,Thursday,99,16.765555555555554,1,0
